,rank,username,score
1187,1187,ebp,415
1188,1188,mobilegamer999,415
1189,1189,suntzu_II,415
1190,1190,darklajid,415
1191,1191,rsff,415
1192,1192,pwf,415
1193,1193,mmastrac,415
1194,1194,caedisius,415
1195,1195,reapersms,415
1196,1196,hammac,415
1197,1197,patrickyeon,415
1198,1198,zbanks,415
1199,1199,rpn,415
1200,1200,amirbudicecep,415
1201,1201,Monty,415
1202,1202,vladt,415
1203,1203,goober,415
1204,1204,ymgve,415
1205,1205,Eridius,415
1206,1206,jensen,415
1207,1207,colonelxc,415
1208,1208,nikic,415
1209,1209,cmatthias,415
1210,1210,darren,415
1211,1211,gunther,415
1212,1212,cooc,415
1213,1213,Imp3rial,415
1214,1214,djails,415
1215,1215,Rami,415
1216,1216,Happy-H,415
1217,1217,calaniz,415
1218,1218,l0gic,415
1219,1219,NickHu,415
1220,1220,meetpatty,415
1221,1221,kzmd,415
1222,1222,jbouwman,415
1223,1223,PenguinZ,415
1224,1224,ac1d,415
1225,1225,jay,415
1226,1226,redshirtrob,415
1227,1227,hartyl,415
1228,1228,rarmknecht,415
1229,1229,jordan,415
1230,1230,smaug,415
1231,1231,xant,415
1232,1232,gummywubbins,415
1233,1233,someone,415
1234,1234,fpillet,415
1235,1235,njohnson,415
1236,1236,haqman,415
1237,1237,Delphi,415
1238,1238,lawrencecyh,415
1239,1239,Khoth,415
1240,1240,gloei,415
1241,1241,sqrt-1,415
1242,1242,etlow,415
1243,1243,dki,415
1244,1244,flakfizer,415
1245,1245,gyn1,415
1246,1246,vaala,415
1247,1247,Aniem,415
1248,1248,cesium,415
1249,1249,gkapkowski,415
1250,1250,liamstask,415
1251,1251,jdevv,415
1252,1252,HankTheGrillHill,415
1253,1253,TwoBitXor,415
1254,1254,bmantra,415
1255,1255,i_m_ca,415
1256,1256,Gaurav,415
1257,1257,alopezlago,415
1258,1258,qwertz,415
1259,1259,piratejon,415
1260,1260,merzun,415
1261,1261,attackcrow,415
1262,1262,orangejoe,415
1263,1263,ghoultender,415
1264,1264,hobobot,415
1265,1265,dick,415
1266,1266,abyssmall,415
1267,1267,Qhesz,415
1268,1268,alfa-centavra1024,415
1269,1269,xdg,415
1270,1270,mar753,415
1271,1271,xyan968,415
1272,1272,siegemaster,415
1273,1273,Dadrik,415
1274,1274,cjoa017,415
1275,1275,vyzamyatin,415
1276,1276,TriAnarchy2,415
1277,1277,dogewaffle,415
1278,1278,vanessau,415
1279,1279,z3424684,415
1280,1280,ywux376,415
1281,1281,ates466,415
1282,1282,yaur,415
1283,1283,kege,415
1284,1284,marc-etienne,415
1285,1285,Pseudorandom-person,415
1286,1286,QNA,415
1287,1287,hpmv,415
1288,1288,jlia371,415
1289,1289,bska664,415
1290,1290,omer11a,415
1291,1291,mattypiper,415
1292,1292,JousterL,415
1293,1293,Halo,415
1294,1294,slack7219,415
1295,1295,Winc,415
1296,1296,gochilla,415
1297,1297,bwian232,415
1298,1298,anonymous2134,415
1299,1299,kgga769,415
1300,1300,gogreen,415
1301,1301,bhpontius,415
1302,1302,coolxman,415
1303,1303,zkenyon,415
1304,1304,hfm,415
1305,1305,Sylan,415
1306,1306,mev,415
1307,1307,jgallag8,415
1308,1308,SirChurchill,415
1309,1309,porpeeranut,415
1310,1310,t-nelson,415
1311,1311,lovelove,415
1312,1312,Brudaks,415
1313,1313,otrho,415
1314,1314,J4ckP4rd,415
1315,1315,kimbap,415
1316,1316,Nodarius,415
1317,1317,Grethed,415
1318,1318,lakka,415
1319,1319,oconnore,415
1320,1320,publub,415
1321,1321,m0ngoose,415
1322,1322,xgusix,415
1323,1323,growler,415
1324,1324,De_Lille_D,415
1325,1325,altoidbox,415
1326,1326,Jokey,415
1327,1327,jtm,415
1328,1328,frice,415
1329,1329,nano2k,415
1330,1330,mweber255,415
1331,1331,dbrakeley,415
1332,1332,jdoz,415
1333,1333,crabhi,415
1334,1334,matthewgg,415
1335,1335,pashuk,415
1336,1336,t0mm0,415
1337,1337,fkz,415
1338,1338,ramti,415
1339,1339,frd007,415
1340,1340,TheEpsylon,415
1341,1341,sigill,415
1342,1342,simonj,415
1343,1343,EmanuelWynn,415
1344,1344,epic,415
1345,1345,Twiske,415
1346,1346,smh,415
1347,1347,Polorboy,415
1348,1348,bogdanardelean,415
1349,1349,shinigami,415
1350,1350,notacop,415
1351,1351,brandys11,415
1352,1352,pajeantry,415
1353,1353,mattwildig,415
1354,1354,emarion,415
1355,1355,greatzebu,415
1356,1356,AfricanizedSwallow,415
1357,1357,bknolton,415
1358,1358,jkr,415
1359,1359,jabriel,415
1360,1360,liuj2001,415
1361,1361,Bootvis,415
1362,1362,sagen,415
1363,1363,slimshadel,415
1364,1364,moe,415
1365,1365,MertsA,415
1366,1366,wde,415
1367,1367,OneWest,415
1368,1368,DucDo,415
1369,1369,microfrog,415
1370,1370,Kanavoy,415
1371,1371,arque,415
1372,1372,lmxwwsdb,415
1373,1373,sjysoljq,415
1374,1374,sungyeonh218,415
1375,1375,saintech,415
1376,1376,ipetkov,415
1377,1377,Rym,415
1378,1378,mquinn,415
1379,1379,blake1,415
1380,1380,begi123,415
1381,1381,ndbroadbent,415
1382,1382,ktnmc,415
1383,1383,elnion,415
1384,1384,yakcyll,415
1385,1385,galloviejo,415
1386,1386,idubrov,415
1387,1387,rufo,415
1388,1388,andersonc0d3,415
1389,1389,reillyb,415
1390,1390,cal2u,415
1391,1391,rakkar,415
1392,1392,arnoldb,415
1393,1393,Wh1t3_b0y,415
1394,1394,A1010,415
1395,1395,cibyr,415
1396,1396,doctorddos,415
1397,1397,retob1,415
1398,1398,Shabaz,415
1399,1399,alontal,415
1400,1400,raddar4,415
1401,1401,Quilan,415
1402,1402,smu,415
1403,1403,wlet,415
1404,1404,tobrien,415
1405,1405,znark,415
1406,1406,glime,415
1407,1407,larssorenson,415
1408,1408,zwyrbl,415
1409,1409,netrog,415
1410,1410,theme,415
1411,1411,0xCAFE,415
1412,1412,Lemi,415
1413,1413,hcs,415
1414,1414,jpaglier,415
1415,1415,nfirvine,415
1416,1416,Teh_Pwnst,415
1417,1417,decx,415
1418,1418,bmcrowley,415
1419,1419,GavinMiller,415
1420,1420,HiddenDweller,415
1421,1421,PatrikH,415
1422,1422,tiwalun,415
1423,1423,gjhenrique,415
1424,1424,jpdecesare,415
1425,1425,sumol,415
1426,1426,Manger,415
1427,1427,nyyck,415
1428,1428,arcaartem,415
1429,1429,nickg,415
1430,1430,zscott,415
1431,1431,Brutor,415
1432,1432,jcornwell,415
1433,1433,Santiago,415
1434,1434,wesen3000,415
1435,1435,DeCarabas,415
1436,1436,-omega-,415
1437,1437,octaldad,415
1438,1438,jlrdragon92000,415
1439,1439,lolobobo,415
1440,1440,hyperpower,415
1441,1441,czamat,415
1442,1442,yopparai,380
1443,1443,trillioneyes,380
1444,1444,markwo,375
1445,1445,cartmanpi,375
1446,1446,mentat,375
1447,1447,barmstrong,375
1448,1448,gekko7,375
1449,1449,jh1881,375
1450,1450,benno,375
1451,1451,kilink,375
1452,1452,tdc,375
1453,1453,inositle,375
1454,1454,kdar,375
1455,1455,superponible,375
1456,1456,nibot,375
1457,1457,fkalter,375
1458,1458,dmayer,375
1459,1459,w000dy,375
1460,1460,rc1140,375
1461,1461,themaskednerdo,375
1462,1462,azundo,375
1463,1463,christian-mann,375
1464,1464,qazwsx,375
1465,1465,vod1,375
1466,1466,zrpk,375
1467,1467,r7ski,375
1468,1468,Boo,375
1469,1469,shmr,375
1470,1470,ggr,375
1471,1471,gargaml,375
1472,1472,nuttah,375
1473,1473,dropkick,375
1474,1474,superkojiman,375
1475,1475,jynik,375
1476,1476,mbyd,375
1477,1477,omni5cience,375
1478,1478,JohnSmith,375
1479,1479,newmew,375
1480,1480,bahamut,375
1481,1481,pielgrzym,375
1482,1482,barakolo,375
1483,1483,emanresu,375
1484,1484,poolofmeow,375
1485,1485,strauburn,375
1486,1486,kurupt,375
1487,1487,z5010813,375
1488,1488,scro642,375
1489,1489,tye,375
1490,1490,Dhole,375
1491,1491,Anteros,375
1492,1492,Ky0,375
1493,1493,ww2,375
1494,1494,efuentes,375
1495,1495,quangthien87,375
1496,1496,bmbernie,375
1497,1497,superheavy,375
1498,1498,njf,375
1499,1499,bkog605,375
1500,1500,DQHSpCr,375
1501,1501,driest,375
1502,1502,portvale,375
1503,1503,razzloss,375
1504,1504,anonyme2021,375
1505,1505,elicn,375
1506,1506,terpfear,375
1507,1507,publub2,375
1508,1508,m1cr0m4n,375
1509,1509,SamnDad,375
1510,1510,four0four,375
1511,1511,gmit,375
1512,1512,0verloaded,375
1513,1513,Boardwalk33,375
1514,1514,sharklaser,375
1515,1515,ma1337b,375
1516,1516,danlythemanly,375
1517,1517,imilov,375
1518,1518,Zebra,375
1519,1519,todeswalzer,375
1520,1520,scotte,375
1521,1521,aurum,375
1522,1522,adamrussell,375
1523,1523,lindar_g,375
1524,1524,salt,375
1525,1525,gramulo,375
1526,1526,void,375
1527,1527,galbraithja,375
1528,1528,fryboy,375
1529,1529,bradleyjg,375
1530,1530,silvester,375
1531,1531,JasonBrown,375
1532,1532,mhenriks,375
1533,1533,transmitt,375
1534,1534,_gus_,375
1535,1535,badbob,375
1536,1536,cletusdoyshinda,375
1537,1537,kullalok,375
1538,1538,irv,375
1539,1539,sctztm,375
1540,1540,wmnj,365
1541,1541,Axolotl,365
1542,1542,ZTT,335
1543,1543,robbery,335
1544,1544,huia,335
1545,1545,kierdavis,335
1546,1546,zerowidth,335
1547,1547,anonymike,335
1548,1548,helios,335
1549,1549,runixd,335
1550,1550,passion,335
1551,1551,erik,335
1552,1552,bsamuels453,335
1553,1553,bob,335
1554,1554,ciotto,335
1555,1555,villu164,335
1556,1556,tvho795,335
1557,1557,ddp,335
1558,1558,jzfa946,335
1559,1559,jkle654,335
1560,1560,ndho385,335
1561,1561,yzhe554,335
1562,1562,ycao868,335
1563,1563,fmax673,335
1564,1564,szuo795,335
1565,1565,z5024974,335
1566,1566,sle,335
1567,1567,matasano,335
1568,1568,jhl,335
1569,1569,rramgattie,335
1570,1570,arnoczy,335
1571,1571,laci,335
1572,1572,oni,335
1573,1573,ErerTink,335
1574,1574,eQuiNoX__,335
1575,1575,urb4n_n1nja,335
1576,1576,spsp,335
1577,1577,sharkbait,335
1578,1578,noobbyte,335
1579,1579,kafrofrite,335
1580,1580,iamchippa,335
1581,1581,Thieh,335
1582,1582,alph4,335
1583,1583,grantcox,335
1584,1584,dhairya,335
1585,1585,testonlcorruption,335
1586,1586,grj,335
1587,1587,VShell,325
1588,1588,knowsey,325
1589,1589,ohazi,325
1590,1590,qrpth,325
1591,1591,blargh,325
1592,1592,madmike,325
1593,1593,caitsith2,325
1594,1594,octonion,325
1595,1595,pgeorgi,325
1596,1596,patcdr,325
1597,1597,rksio,325
1598,1598,waf,325
1599,1599,plaes,325
1600,1600,d0tnet,325
1601,1601,zeebo,325
1602,1602,br0ns,325
1603,1603,averagesecurityguy,325
1604,1604,poko,325
1605,1605,gabrieln,325
1606,1606,bingobob,325
1607,1607,Tobberoth,325
1608,1608,tomson78,325
1609,1609,moudis,325
1610,1610,untemperedschism,325
1611,1611,pjkim,325
1612,1612,MFK,325
1613,1613,HansWurst,325
1614,1614,agrigoroi,325
1615,1615,fgergo,325
1616,1616,nubbymcnubberton,325
1617,1617,Jolan,325
1618,1618,DeltaNova,325
1619,1619,ssissiv,325
1620,1620,faj6816,325
1621,1621,stewamd,325
1622,1622,claustopholt,325
1623,1623,acs,325
1624,1624,marpie,325
1625,1625,nyarlathotep,325
1626,1626,tmassing,325
1627,1627,mak,325
1628,1628,z_e,325
1629,1629,merengue,325
1630,1630,ak_,325
1631,1631,azhao,325
1632,1632,banana,325
1633,1633,golgo,325
1634,1634,Foaly,325
1635,1635,hammerzeit,325
1636,1636,n0_clues,325
1637,1637,blax,325
1638,1638,hedgehog,325
1639,1639,Thatsam,325
1640,1640,taha_AGAIN,325
1641,1641,bytebot,325
1642,1642,mandelbrot,325
1643,1643,sieutruc,325
1644,1644,cyphar,325
1645,1645,ofek_24,325
1646,1646,456ca6aa3e28e0012f67,325
1647,1647,hdevalence,325
1648,1648,Eriian,325
1649,1649,titanas,325
1650,1650,csdrane,325
1651,1651,bbinelli,325
1652,1652,Edgeworth,325
1653,1653,sdeguardi,325
1654,1654,bibo,325
1655,1655,m1nus0ne,325
1656,1656,tetsujin,325
1657,1657,zeroZshadow,325
1658,1658,Live,325
1659,1659,jeff.karrels,325
1660,1660,jimchoi40,325
1661,1661,GICodeWarrior,325
1662,1662,permafrostgiant,325
1663,1663,mantej,325
1664,1664,Joseph,325
1665,1665,truffle,325
1666,1666,ytk,325
1667,1667,yernab42,325
1668,1668,estark37,325
1669,1669,tlk,325
1670,1670,akrasia,325
1671,1671,esemcgee,325
1672,1672,mrares,325
1673,1673,bad_lamb,325
1674,1674,arelom,325
1675,1675,isopede,325
1676,1676,mael,325
1677,1677,overflo,325
1678,1678,monsieursheep,325
1679,1679,cf1,325
1680,1680,orivej,325
1681,1681,KTD,325
1682,1682,DrPavelheer,325
1683,1683,Zlo,325
1684,1684,HK277,325
1685,1685,verinov,325
1686,1686,scimor5,325
1687,1687,RedBaron,325
1688,1688,gamblit,325
1689,1689,zperson,325
1690,1690,TheDav,325
1691,1691,Tiksi,325
1692,1692,ballon,325
1693,1693,mnicolella,325
1694,1694,Starchild,325
1695,1695,BullyBoy,325
1696,1696,inhack,325
1697,1697,akdeniz,325
1698,1698,latze88,325
1699,1699,jlongino,325
1700,1700,hermanjunge,325
1701,1701,kskinner,325
1702,1702,Necrozene,325
1703,1703,lunchhour,325
1704,1704,libc,325
1705,1705,jdd,325
1706,1706,Stean,325
1707,1707,ephemient,325
1708,1708,wiscocrew,325
1709,1709,rsprabery,325
1710,1710,matt_voidptr,325
1711,1711,rippedcoder,325
1712,1712,dwarfcrank,325
1713,1713,shwayn,325
1714,1714,bitslop,325
1715,1715,dougvk,325
1716,1716,kriztw,325
1717,1717,Batosz,325
1718,1718,andybons,325
1719,1719,spencer1248,325
1720,1720,IandI,325
1721,1721,petapetapeta,325
1722,1722,mateolargo,325
1723,1723,theerud,325
1724,1724,sw4gm4zter,325
1725,1725,__silvio__,325
1726,1726,nikaspran,325
1727,1727,liftdeadtrees,325
1728,1728,Gefilte,325
1729,1729,mikewolf53,325
1730,1730,billythethird,325
1731,1731,rainerzufall,325
1732,1732,subtracts,325
1733,1733,zippythebug,325
1734,1734,bogdanm,325
1735,1735,morukutsu,325
1736,1736,hyperboloid,325
1737,1737,LeoAtMC,325
1738,1738,marcello,325
1739,1739,Gimagon,325
1740,1740,jorgeo,325
1741,1741,cavanh4ck,325
1742,1742,fvalsorda,325
1743,1743,whatdoesthisdo,325
1744,1744,t4g,325
1745,1745,yohlane,325
1746,1746,dfaiv,325
1747,1747,Flo_Del,325
1748,1748,Joon,325
1749,1749,nortex1,305
1750,1750,adynatos,305
1751,1751,z5019981,300
1752,1752,antoinealb,300
1753,1753,edm,290
1754,1754,cicar,290
1755,1755,iten,285
1756,1756,direwolf314,285
1757,1757,jeeves,285
1758,1758,jmgrosen,285
1759,1759,mjschultz,285
1760,1760,bspdynamics,285
1761,1761,LuigiThirty,285
1762,1762,mauricioc,285
1763,1763,dschatzberg,285
1764,1764,popoffka,285
1765,1765,1_player,285
1766,1766,snowden,285
1767,1767,Martijn,285
1768,1768,severb,285
1769,1769,mniip,285
1770,1770,noamk,285
1771,1771,ronaldx,285
1772,1772,mcrae,285
1773,1773,onoez,285
1774,1774,zombywuf,285
1775,1775,gillett,285
1776,1776,Natetrue,285
1777,1777,ceph,285
1778,1778,doggkruse,285
1779,1779,will,285
1780,1780,paws1111,285
1781,1781,brainwash,285
1782,1782,hao,285
1783,1783,zwily,285
1784,1784,Mulch,285
1785,1785,sqrtssp,285
1786,1786,just_jim,285
1787,1787,nptacek,285
1788,1788,MightBeHuman,285
1789,1789,zoidberg,285
1790,1790,phr,285
1791,1791,parchimerallee,285
1792,1792,deformse,285
1793,1793,Sirithang,285
1794,1794,tompatriot84,285
1795,1795,Moretope,285
1796,1796,ahh,285
1797,1797,kuu,285
1798,1798,hxhl95,285
1799,1799,Benjamin,285
1800,1800,afflux,285
1801,1801,fryguy,285
1802,1802,tommak3,285
1803,1803,l33tm0f0,285
1804,1804,mlowdi,285
1805,1805,edanite,285
1806,1806,BrahminRamen,285
1807,1807,norgle,285
1808,1808,enru,285
1809,1809,elliotcm,285
1810,1810,RaymondStreet,285
1811,1811,kspaans,285
1812,1812,dexi,285
1813,1813,0xF,285
1814,1814,ccmndhd,285
1815,1815,Gnome33,285
1816,1816,davidcab,285
1817,1817,fudanchii,285
1818,1818,omnomnom,285
1819,1819,zyzzyx2014,285
1820,1820,mikeboers,285
1821,1821,gsoltis,285
1822,1822,bgmictf,285
1823,1823,D3D0,285
1824,1824,davidad,285
1825,1825,juha.kivekas,285
1826,1826,ylatuya,285
1827,1827,IntM,285
1828,1828,FetchDecExe,285
1829,1829,pcmyers,285
1830,1830,Nn73SCo,285
1831,1831,tommyfeticini,285
1832,1832,Lucipher,285
1833,1833,satur9nine,285
1834,1834,stegro,285
1835,1835,tnle,285
1836,1836,cobebeef,285
1837,1837,porges,285
1838,1838,etheral666,285
1839,1839,bct,285
1840,1840,rnish0,285
1841,1841,nav,285
1842,1842,Jackbox,285
1843,1843,makenbank,285
1844,1844,ProposeleSS,285
1845,1845,telemetry,285
1846,1846,Teron,285
1847,1847,gregoryBalloon,285
1848,1848,Hoon,285
1849,1849,vadlod,285
1850,1850,keidii,285
1851,1851,LucaREz,285
1852,1852,Flip,285
1853,1853,jqia001,285
1854,1854,KMAP,285
1855,1855,baiacu,285
1856,1856,Pitchblende,285
1857,1857,hkgo759,285
1858,1858,hwsh800,285
1859,1859,xwux288,285
1860,1860,kmarsh,285
1861,1861,Feath,285
1862,1862,insane,285
1863,1863,zipmap,285
1864,1864,catsagainst,285
1865,1865,njlynch,285
1866,1866,BlackBear,285
1867,1867,karshan,285
1868,1868,jot,285
1869,1869,hnahkcad,285
1870,1870,granvez,285
1871,1871,OGCrush,285
1872,1872,darkcida,285
1873,1873,misr.crocodile,285
1874,1874,blackhawk,285
1875,1875,mrerrormessage,285
1876,1876,kamaitachi,285
1877,1877,pipecork,285
1878,1878,sephemic,285
1879,1879,kr0st,285
1880,1880,zel,285
1881,1881,nolze,285
1882,1882,mgrs,285
1883,1883,stella,285
1884,1884,gonk,285
1885,1885,petantik,285
1886,1886,firekuroi,285
1887,1887,embe,285
1888,1888,tqd184,285
1889,1889,pirut,285
1890,1890,e-thug,285
1891,1891,keltur,285
1892,1892,dysnomia,285
1893,1893,Lensing,285
1894,1894,terminalPhate,285
1895,1895,grave,285
1896,1896,vodkalove,285
1897,1897,hazaki,285
1898,1898,wbls,285
1899,1899,ivansoban,285
1900,1900,aglareb,285
1901,1901,cizra,285
1902,1902,jfortier,285
1903,1903,DuckBoyReturns,285
1904,1904,mrvermouth,285
1905,1905,mig77,285
1906,1906,theceej,285
1907,1907,eleeteoO,285
1908,1908,user9781234,285
1909,1909,bonf,285
1910,1910,franc0is,285
1911,1911,xtremity,285
1912,1912,dr0ne,285
1913,1913,HidonBizcut,285
1914,1914,sybr,285
1915,1915,annoyatron255,285
1916,1916,jsav129,285
1917,1917,baron5,285
1918,1918,johansten,285
1919,1919,manurehero,285
1920,1920,mramaiya,285
1921,1921,0xc633,285
1922,1922,dbrumley,285
1923,1923,tqscojph,285
1924,1924,zovyaynn,285
1925,1925,AlphaCMi,285
1926,1926,tcadigan,285
1927,1927,RandomString,285
1928,1928,th0114nd,285
1929,1929,shangrilol,285
1930,1930,zormino,285
1931,1931,Narksos,285
1932,1932,natenate,285
1933,1933,klajos,285
1934,1934,briswolf,285
1935,1935,polyhedron,285
1936,1936,tensorproduct,285
1937,1937,ysoe5l,285
1938,1938,Mozart,285
1939,1939,sumquodsum,285
1940,1940,azerty,285
1941,1941,crankeye,285
1942,1942,dunsinane,285
1943,1943,eatzombies,285
1944,1944,spuj,285
1945,1945,syzygy,285
1946,1946,dzdash,285
1947,1947,MMcDD,285
1948,1948,FrozenWinters,285
1949,1949,reeft,285
1950,1950,w3rp,285
1951,1951,dewmaster,285
1952,1952,1ce-potato,285
1953,1953,letstrythis,285
1954,1954,walhava,285
1955,1955,Franketo,285
1956,1956,AFR,285
1957,1957,Psychopite,285
1958,1958,jinmo123,285
1959,1959,Liffon,285
1960,1960,hachisanju,285
1961,1961,taralx,285
1962,1962,hBlevs,285
1963,1963,burke,285
1964,1964,heathj,285
1965,1965,Augmenter,285
1966,1966,Neverender,285
1967,1967,novirium,285
1968,1968,cs2000,285
1969,1969,ercool,285
1970,1970,kroojque,285
1971,1971,jonathal,285
1972,1972,dpdawson,285
1973,1973,poupas,285
1974,1974,gedekay,285
1975,1975,breakallthethings,285
1976,1976,ObstinateJoker,285
1977,1977,nilh,285
1978,1978,0x6a6e,285
1979,1979,jstork,285
1980,1980,Mr.Durden,285
1981,1981,pwndre,285
1982,1982,jcasp425,285
1983,1983,sylc,285
1984,1984,shoomba,285
1985,1985,Rhyme,285
1986,1986,kennyu,285
1987,1987,benschenker,285
1988,1988,tsellon,285
1989,1989,ptrendx,285
1990,1990,Calc-U-Later,285
1991,1991,Arnot,285
1992,1992,General,285
1993,1993,AftabKhan,285
1994,1994,seesan,285
1995,1995,tmakkonen,285
1996,1996,raiRaiyan,285
1997,1997,angexl,285
1998,1998,TCSolutions,285
1999,1999,jaroslav,285
2000,2000,JordanErin,285
2001,2001,pacific_snail,285
2002,2002,tehgeekmeister,285
2003,2003,mromer44,285
2004,2004,asht0r3th,285
2005,2005,SLMT,285
2006,2006,kspar,285
2007,2007,freddierice,285
2008,2008,hazh,285
2009,2009,sublimnl,285
2010,2010,absoluut,285
2011,2011,Coelho,285
2012,2012,OKOB,285
2013,2013,philsnow,285
2014,2014,IIIIII,285
2015,2015,mbrunton,285
2016,2016,_paprika,285
2017,2017,mech1337,285
2018,2018,ccu337,285
2019,2019,avakim,285
2020,2020,Rose12720,285
2021,2021,jdmnd,285
2022,2022,zaphod,285
2023,2023,rossm,285
2024,2024,CyberX,285
2025,2025,Le91688,285
2026,2026,man9ourah,285
2027,2027,loyde,285
2028,2028,gebl,275
2029,2029,mattw1810,275
2030,2030,nerdatmath,275
2031,2031,valim,275
2032,2032,yakovdk,275
2033,2033,b3ntx,275
2034,2034,caocuong,275
2035,2035,dwee,275
2036,2036,macobo,275
2037,2037,Kernel_Junky,275
2038,2038,eman4,275
2039,2039,toth,275
2040,2040,TheTarquin,275
2041,2041,Stardust,275
2042,2042,tracer,265
2043,2043,Viola,265
2044,2044,xresearcher,265
2045,2045,JElchison,265
2046,2046,VargaJ,265
2047,2047,macropurification,255
2048,2048,ahoo,250
2049,2049,fubar,250
2050,2050,apea331,250
2051,2051,lmacnee,250
2052,2052,hezako,250
2053,2053,c0mdra,250
2054,2054,anhprincebk57,250
2055,2055,semekh,240
2056,2056,kam,235
2057,2057,kornholi,235
2058,2058,nitromaster101,235
2059,2059,haberman,235
2060,2060,rwg,235
2061,2061,JEversmann,235
2062,2062,vogon,235
2063,2063,dacyai,235
2064,2064,aspicer,235
2065,2065,cmdli,235
2066,2066,Baffe,235
2067,2067,jbm,235
2068,2068,ms7821,235
2069,2069,laeos,235
2070,2070,jorge,235
2071,2071,semisight,235
2072,2072,chicken,235
2073,2073,Corgi,235
2074,2074,WorksOnRobots,235
2075,2075,emartin,235
2076,2076,timothyandrew,235
2077,2077,kino,235
2078,2078,lejar,235
2079,2079,nifrith,235
2080,2080,asuffield,235
2081,2081,hmph,235
2082,2082,Telescope7,235
2083,2083,MasterJulian,235
2084,2084,v13inc,235
2085,2085,countazer,235
2086,2086,tomd,235
2087,2087,dpdue,235
2088,2088,Noo6eezu,235
2089,2089,evil_e,235
2090,2090,meowface,235
2091,2091,corcrash,235
2092,2092,janvdbergh,235
2093,2093,dfu,235
2094,2094,batmark,235
2095,2095,DerFlob,235
2096,2096,Ellipsis,235
2097,2097,richardwb,235
2098,2098,jlublin,235
2099,2099,mmmonk,235
2100,2100,maarten,235
2101,2101,jadeib,235
2102,2102,k1d,235
2103,2103,iank,235
2104,2104,windwakr,235
2105,2105,bnieuwenhuizen,235
2106,2106,saltylicorice,235
2107,2107,lsiclait,235
2108,2108,____alex,235
2109,2109,Artifice,235
2110,2110,paullenhardt,235
2111,2111,ubersosisk,235
2112,2112,oguz286,235
